ID_row,PlotID,Study,geo_entity2,Plot_Area,Lat_Dec,Long_Dec,MAP,Scientific_name,Native_Status,Abundance,prec_range,species,SLA,WD,H,N
149,39,PACN_Hawaii,Maui Nui,1000,20.71693789,-156.10035,8244.34375,Cheirodendron trigynum,native,17,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
150,39,PACN_Hawaii,Maui Nui,1000,20.71693789,-156.10035,8244.34375,Cibotium menziesii,native,2,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
151,39,PACN_Hawaii,Maui Nui,1000,20.71693789,-156.10035,8244.34375,Metrosideros polymorpha,native,49,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
152,39,PACN_Hawaii,Maui Nui,1000,20.71693789,-156.10035,8244.34375,Myrsine lessertiana,native,2,superwet,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
153,39,PACN_Hawaii,Maui Nui,1000,20.71693789,-156.10035,8244.34375,Polyscias oahuensis,native,1,superwet,Polyscias_oahuensis,9.215828683,0.480933902,10,17.19700446
154,40,PACN_Hawaii,Maui Nui,1000,20.71581147,-156.1004674,8024.349121,Acacia koa,native,6,superwet,Acacia_koa,12.649,0.575428571,33.002,30.4871
155,40,PACN_Hawaii,Maui Nui,1000,20.71581147,-156.1004674,8024.349121,Cheirodendron trigynum,native,14,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
156,40,PACN_Hawaii,Maui Nui,1000,20.71581147,-156.1004674,8024.349121,Cibotium glaucum,native,8,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
157,40,PACN_Hawaii,Maui Nui,1000,20.71581147,-156.1004674,8024.349121,Cibotium menziesii,native,1,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
158,40,PACN_Hawaii,Maui Nui,1000,20.71581147,-156.1004674,8024.349121,Metrosideros polymorpha,native,122,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
159,540,Hatheway_1952,O'ahu Island,400,21.529333,-158.158,1571.82,Colubrina oppositifolia,native,1,mesic,Colubrina_oppositifolia,11.8624,0.7,19.17441596,29.475
160,41,PACN_Hawaii,Maui Nui,1000,20.69209253,-156.1104064,4913.079102,Cheirodendron trigynum,native,5,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
161,41,PACN_Hawaii,Maui Nui,1000,20.69209253,-156.1104064,4913.079102,Cibotium menziesii,native,1,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
162,41,PACN_Hawaii,Maui Nui,1000,20.69209253,-156.1104064,4913.079102,Ilex anomala,native,2,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
163,41,PACN_Hawaii,Maui Nui,1000,20.69209253,-156.1104064,4913.079102,Metrosideros polymorpha,native,61,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
164,42,PACN_Hawaii,Maui Nui,1000,20.71134883,-156.0986719,7840.984863,Acacia koa,native,7,superwet,Acacia_koa,12.649,0.575428571,33.002,30.4871
165,42,PACN_Hawaii,Maui Nui,1000,20.71134883,-156.0986719,7840.984863,Cheirodendron trigynum,native,16,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
166,42,PACN_Hawaii,Maui Nui,1000,20.71134883,-156.0986719,7840.984863,Cibotium glaucum,native,8,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
167,42,PACN_Hawaii,Maui Nui,1000,20.71134883,-156.0986719,7840.984863,Cibotium menziesii,native,13,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
168,42,PACN_Hawaii,Maui Nui,1000,20.71134883,-156.0986719,7840.984863,Ilex anomala,native,1,superwet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
169,42,PACN_Hawaii,Maui Nui,1000,20.71134883,-156.0986719,7840.984863,Melicope volcanica,native,1,superwet,Melicope_volcanica,9.843119208,0.45,11,20.52587124
170,42,PACN_Hawaii,Maui Nui,1000,20.71134883,-156.0986719,7840.984863,Metrosideros polymorpha,native,105,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
171,43,PACN_Hawaii,Maui Nui,1000,20.71836183,-156.1007451,8244.34375,Acacia koa,native,13,superwet,Acacia_koa,12.649,0.575428571,33.002,30.4871
172,43,PACN_Hawaii,Maui Nui,1000,20.71836183,-156.1007451,8244.34375,Cheirodendron trigynum,native,14,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
173,43,PACN_Hawaii,Maui Nui,1000,20.71836183,-156.1007451,8244.34375,Cibotium glaucum,native,4,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
174,43,PACN_Hawaii,Maui Nui,1000,20.71836183,-156.1007451,8244.34375,Cibotium menziesii,native,1,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
175,43,PACN_Hawaii,Maui Nui,1000,20.71836183,-156.1007451,8244.34375,Ilex anomala,native,1,superwet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
176,43,PACN_Hawaii,Maui Nui,1000,20.71836183,-156.1007451,8244.34375,Metrosideros polymorpha,native,108,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
177,45,PACN_Hawaii,Maui Nui,1000,20.70554354,-156.0900712,7960.832031,Acacia koa,native,11,superwet,Acacia_koa,12.649,0.575428571,33.002,30.4871
178,45,PACN_Hawaii,Maui Nui,1000,20.70554354,-156.0900712,7960.832031,Cheirodendron trigynum,native,46,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
179,45,PACN_Hawaii,Maui Nui,1000,20.70554354,-156.0900712,7960.832031,Cibotium chamissoi,native,2,superwet,Cibotium_chamissoi,15.29940833,0.469319444,7.5052,19.11025
180,45,PACN_Hawaii,Maui Nui,1000,20.70554354,-156.0900712,7960.832031,Cibotium glaucum,native,13,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
181,45,PACN_Hawaii,Maui Nui,1000,20.70554354,-156.0900712,7960.832031,Cibotium menziesii,native,11,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
182,45,PACN_Hawaii,Maui Nui,1000,20.70554354,-156.0900712,7960.832031,Metrosideros polymorpha,native,30,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
183,45,PACN_Hawaii,Maui Nui,1000,20.70554354,-156.0900712,7960.832031,Perrottetia sandwicensis,native,1,superwet,Perrottetia_sandwicensis,13.69343063,0.345333333,7.54,14.304
184,71,PACN_Hawaii,Hawai'i Island,1000,19.25546729,-155.5919152,2178.689941,Coprosma ochracea,native,1,wet,Coprosma_ochracea,18.86485,0.71,7.572,15.2
185,46,PACN_Hawaii,Maui Nui,1000,20.70637061,-156.1091475,6095.941895,Cheirodendron trigynum,native,4,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
186,46,PACN_Hawaii,Maui Nui,1000,20.70637061,-156.1091475,6095.941895,Metrosideros polymorpha,native,76,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
187,46,PACN_Hawaii,Maui Nui,1000,20.70637061,-156.1091475,6095.941895,Sadleria pallida,native,4,superwet,Sadleria_pallida,14.37615343,0.46760498,7.3917,16.49276961
188,47,PACN_Hawaii,Maui Nui,1000,20.71102419,-156.1035136,7023.071777,Cheirodendron trigynum,native,11,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
189,47,PACN_Hawaii,Maui Nui,1000,20.71102419,-156.1035136,7023.071777,Cibotium glaucum,native,2,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
190,47,PACN_Hawaii,Maui Nui,1000,20.71102419,-156.1035136,7023.071777,Cibotium menziesii,native,1,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
191,47,PACN_Hawaii,Maui Nui,1000,20.71102419,-156.1035136,7023.071777,Metrosideros polymorpha,native,16,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
192,48,PACN_Hawaii,Maui Nui,1000,20.72928043,-156.0946071,9814.748047,Cheirodendron trigynum,native,17,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
193,48,PACN_Hawaii,Maui Nui,1000,20.72928043,-156.0946071,9814.748047,Cibotium glaucum,native,15,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
194,48,PACN_Hawaii,Maui Nui,1000,20.72928043,-156.0946071,9814.748047,Cibotium menziesii,native,2,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
195,48,PACN_Hawaii,Maui Nui,1000,20.72928043,-156.0946071,9814.748047,Metrosideros polymorpha,native,54,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
196,49,PACN_Hawaii,Maui Nui,1000,20.69886535,-156.0998114,6618.073242,Cheirodendron trigynum,native,25,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
197,49,PACN_Hawaii,Maui Nui,1000,20.69886535,-156.0998114,6618.073242,Cibotium glaucum,native,18,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
198,49,PACN_Hawaii,Maui Nui,1000,20.69886535,-156.0998114,6618.073242,Cibotium menziesii,native,13,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
199,49,PACN_Hawaii,Maui Nui,1000,20.69886535,-156.0998114,6618.073242,Metrosideros polymorpha,native,44,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
200,50,Knight_Barton,O'ahu Island,1000,21.316545,-157.743028,1924.291992,Acacia koa,native,7,mesic,Acacia_koa,12.649,0.575428571,33.002,30.4871
201,50,Knight_Barton,O'ahu Island,1000,21.316545,-157.743028,1924.291992,Metrosideros polymorpha,native,46,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
202,50,Knight_Barton,O'ahu Island,1000,21.316545,-157.743028,1924.291992,Psychotria hexandra,native,2,mesic,Psychotria_hexandra,9.614130386,0.52,7.774357333,17.01844292
203,50,Knight_Barton,O'ahu Island,1000,21.316545,-157.743028,1924.291992,Scaevola gaudichaudiana,native,2,mesic,Scaevola_gaudichaudiana,11.8483,0.5,17.38596267,31.7
204,50,Knight_Barton,O'ahu Island,1000,21.316545,-157.743028,1924.291992,Wikstroemia oahuensis,native,1,mesic,Wikstroemia_oahuensis,8.4674,0.52,7.575,17.1
205,51,PACN_Hawaii,Hawai'i Island,1000,19.4895191,-155.4114982,1221.223999,Metrosideros polymorpha,native,1,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
206,52,PACN_Hawaii,Hawai'i Island,1000,19.31076164,-155.5455519,1914.442017,Metrosideros polymorpha,native,30,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
207,53,PACN_Hawaii,Hawai'i Island,1000,19.34236613,-155.5540616,1513.807007,Metrosideros polymorpha,native,1,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
208,54,PACN_Hawaii,Hawai'i Island,1000,19.40600489,-155.7421495,702.5623779,Myoporum sandwicense,native,1,dry,Myoporum_sandwicense,6.790133333,0.766333333,16.858,12.9
209,54,PACN_Hawaii,Hawai'i Island,1000,19.40600489,-155.7421495,702.5623779,Sophora chrysophylla,native,7,dry,Sophora_chrysophylla,11.06235,0.89167,14.144,26.63406667
210,55,PACN_Hawaii,Hawai'i Island,1000,19.48492901,-155.406926,1333.677002,Metrosideros polymorpha,native,6,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
211,56,PACN_Hawaii,Hawai'i Island,1000,19.49020514,-155.3917864,1566.402954,Metrosideros polymorpha,native,1,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
212,57,PACN_Hawaii,Hawai'i Island,1000,19.33172772,-155.55089,1665.505981,Metrosideros polymorpha,native,21,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
213,58,PACN_Hawaii,Hawai'i Island,1000,19.29796569,-155.5558823,2014.03894,Metrosideros polymorpha,native,26,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
214,59,PACN_Hawaii,Hawai'i Island,1000,19.29592701,-155.5743584,1907.421997,Metrosideros polymorpha,native,17,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
215,60,PACN_Hawaii,Hawai'i Island,1000,19.30238891,-155.5605068,1920.465942,Metrosideros polymorpha,native,34,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
216,61,PACN_Hawaii,Hawai'i Island,1000,19.26685604,-155.6006902,2012.453979,Metrosideros polymorpha,native,17,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
217,62,PACN_Hawaii,Hawai'i Island,1000,19.32920472,-155.5271641,1916.005981,Metrosideros polymorpha,native,38,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
218,63,PACN_Hawaii,Hawai'i Island,1000,19.34935734,-155.5545795,1409.727051,Metrosideros polymorpha,native,1,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
219,64,PACN_Hawaii,Hawai'i Island,1000,19.51325641,-155.4037355,1227.399048,Metrosideros polymorpha,native,6,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
220,65,PACN_Hawaii,Hawai'i Island,1000,19.39440767,-155.7400044,723.4957275,Sophora chrysophylla,native,9,dry,Sophora_chrysophylla,11.06235,0.89167,14.144,26.63406667
221,66,PACN_Hawaii,Hawai'i Island,1000,19.32668958,-155.5521245,1714.293945,Metrosideros polymorpha,native,38,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
222,67,PACN_Hawaii,Hawai'i Island,1000,19.27545498,-155.5833479,2076.406006,Metrosideros polymorpha,native,56,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
223,68,PACN_Hawaii,Hawai'i Island,1000,19.3103415,-155.5652247,1780.535034,Metrosideros polymorpha,native,8,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
224,69,PACN_Hawaii,Hawai'i Island,1000,19.30849993,-155.5600408,1837.979004,Metrosideros polymorpha,native,12,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
225,70,PACN_Hawaii,Hawai'i Island,1000,19.33833457,-155.5543508,1568.042969,Metrosideros polymorpha,native,12,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
226,71,PACN_Hawaii,Hawai'i Island,1000,19.25546729,-155.5919152,2178.689941,Cheirodendron trigynum,native,6,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
227,71,PACN_Hawaii,Hawai'i Island,1000,19.25546729,-155.5919152,2178.689941,Cibotium glaucum,native,7,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
228,72,PACN_Hawaii,Hawai'i Island,1000,19.14327384,-155.6838892,1517.972046,Coprosma ochracea,native,1,mesic,Coprosma_ochracea,18.86485,0.71,7.572,15.2
229,71,PACN_Hawaii,Hawai'i Island,1000,19.25546729,-155.5919152,2178.689941,Ilex anomala,native,19,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
230,71,PACN_Hawaii,Hawai'i Island,1000,19.25546729,-155.5919152,2178.689941,Kadua affinis,native,1,wet,Kadua_affinis,6.6934,0.663256552,7.072,14.4
231,71,PACN_Hawaii,Hawai'i Island,1000,19.25546729,-155.5919152,2178.689941,Metrosideros polymorpha,native,37,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
232,71,PACN_Hawaii,Hawai'i Island,1000,19.25546729,-155.5919152,2178.689941,Myrsine lessertiana,native,2,wet,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
233,71,PACN_Hawaii,Hawai'i Island,1000,19.25546729,-155.5919152,2178.689941,Myrsine sandwicensis,native,1,wet,Myrsine_sandwicensis,16.381,0.441,7,10.54025
234,79,PACN_Hawaii,Hawai'i Island,1000,19.24512729,-155.6040269,2178.197998,Coprosma ochracea,native,1,wet,Coprosma_ochracea,18.86485,0.71,7.572,15.2
235,72,PACN_Hawaii,Hawai'i Island,1000,19.14327384,-155.6838892,1517.972046,Metrosideros polymorpha,native,7,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
236,73,PACN_Hawaii,Hawai'i Island,1000,19.12224401,-155.6801483,1521.875977,Cheirodendron trigynum,native,6,mesic,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
237,73,PACN_Hawaii,Hawai'i Island,1000,19.12224401,-155.6801483,1521.875977,Cibotium glaucum,native,5,mesic,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
238,73,PACN_Hawaii,Hawai'i Island,1000,19.12224401,-155.6801483,1521.875977,Metrosideros polymorpha,native,24,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
239,73,PACN_Hawaii,Hawai'i Island,1000,19.12224401,-155.6801483,1521.875977,Myrsine lessertiana,native,1,mesic,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
240,73,PACN_Hawaii,Hawai'i Island,1000,19.12224401,-155.6801483,1521.875977,Perrottetia sandwicensis,native,1,mesic,Perrottetia_sandwicensis,13.69343063,0.345333333,7.54,14.304
241,74,PACN_Hawaii,Hawai'i Island,1000,19.10418091,-155.6791541,1499.689941,Cibotium glaucum,native,4,mesic,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
242,74,PACN_Hawaii,Hawai'i Island,1000,19.10418091,-155.6791541,1499.689941,Metrosideros polymorpha,native,12,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
243,74,PACN_Hawaii,Hawai'i Island,1000,19.10418091,-155.6791541,1499.689941,Perrottetia sandwicensis,native,1,mesic,Perrottetia_sandwicensis,13.69343063,0.345333333,7.54,14.304
244,75,PACN_Hawaii,Hawai'i Island,1000,19.12398819,-155.6812879,1501.843018,Cheirodendron trigynum,native,13,mesic,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
245,82,PACN_Hawaii,Hawai'i Island,1000,19.2516083,-155.6004022,2159.719971,Coprosma ochracea,native,2,wet,Coprosma_ochracea,18.86485,0.71,7.572,15.2
246,75,PACN_Hawaii,Hawai'i Island,1000,19.12398819,-155.6812879,1501.843018,Metrosideros polymorpha,native,27,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
247,76,PACN_Hawaii,Hawai'i Island,1000,19.10785088,-155.6795077,1504.631958,Cibotium glaucum,native,1,mesic,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
248,76,PACN_Hawaii,Hawai'i Island,1000,19.10785088,-155.6795077,1504.631958,Metrosideros polymorpha,native,8,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
249,77,PACN_Hawaii,Hawai'i Island,1000,19.13294958,-155.6822592,1519.974976,Cheirodendron trigynum,native,3,mesic,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
250,77,PACN_Hawaii,Hawai'i Island,1000,19.13294958,-155.6822592,1519.974976,Metrosideros polymorpha,native,5,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
251,78,PACN_Hawaii,Hawai'i Island,1000,19.26568026,-155.5798,2188.831055,Cheirodendron trigynum,native,5,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
252,78,PACN_Hawaii,Hawai'i Island,1000,19.26568026,-155.5798,2188.831055,Ilex anomala,native,10,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
253,78,PACN_Hawaii,Hawai'i Island,1000,19.26568026,-155.5798,2188.831055,Metrosideros polymorpha,native,65,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
254,78,PACN_Hawaii,Hawai'i Island,1000,19.26568026,-155.5798,2188.831055,Myrsine lessertiana,native,1,wet,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
255,79,PACN_Hawaii,Hawai'i Island,1000,19.24512729,-155.6040269,2178.197998,Cheirodendron trigynum,native,4,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
256,79,PACN_Hawaii,Hawai'i Island,1000,19.24512729,-155.6040269,2178.197998,Cibotium glaucum,native,2,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
257,83,PACN_Hawaii,Hawai'i Island,1000,19.24480406,-155.6089657,2176.846924,Coprosma ochracea,native,2,wet,Coprosma_ochracea,18.86485,0.71,7.572,15.2
258,79,PACN_Hawaii,Hawai'i Island,1000,19.24512729,-155.6040269,2178.197998,Ilex anomala,native,6,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
259,79,PACN_Hawaii,Hawai'i Island,1000,19.24512729,-155.6040269,2178.197998,Metrosideros polymorpha,native,24,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
260,79,PACN_Hawaii,Hawai'i Island,1000,19.24512729,-155.6040269,2178.197998,Myrsine lessertiana,native,17,wet,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
261,80,PACN_Hawaii,Hawai'i Island,1000,19.19089706,-155.6640371,2111.927002,Metrosideros polymorpha,native,71,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
262,81,PACN_Hawaii,Hawai'i Island,1000,19.24001334,-155.6080343,2226.500977,Cheirodendron trigynum,native,5,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
263,81,PACN_Hawaii,Hawai'i Island,1000,19.24001334,-155.6080343,2226.500977,Cibotium glaucum,native,2,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
264,81,PACN_Hawaii,Hawai'i Island,1000,19.24001334,-155.6080343,2226.500977,Ilex anomala,native,12,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
265,81,PACN_Hawaii,Hawai'i Island,1000,19.24001334,-155.6080343,2226.500977,Metrosideros polymorpha,native,11,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
266,81,PACN_Hawaii,Hawai'i Island,1000,19.24001334,-155.6080343,2226.500977,Myrsine lessertiana,native,8,wet,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
267,82,PACN_Hawaii,Hawai'i Island,1000,19.2516083,-155.6004022,2159.719971,Cheirodendron trigynum,native,2,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
268,84,PACN_Hawaii,Hawai'i Island,1000,19.19250018,-155.661839,2164.831055,Coprosma ochracea,native,2,wet,Coprosma_ochracea,18.86485,0.71,7.572,15.2
269,82,PACN_Hawaii,Hawai'i Island,1000,19.2516083,-155.6004022,2159.719971,Ilex anomala,native,7,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
270,82,PACN_Hawaii,Hawai'i Island,1000,19.2516083,-155.6004022,2159.719971,Metrosideros polymorpha,native,15,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
